Camada_Superior,Camada_Inferior,Vel_proc,Vel_Aplicador,Diametro_Aplicador,Vel_Alimentador,Visc_seg,Temp,Pressao_Aplicador,Pressao_Alimentador,Segmento_Prod_CC,Segmento_Prod_LB
4.04,0.0,75,74.7,214.8,7.0,20.2,30.1,276.5,1652.0,0.0,1.0
4.66,4.97,75,75.4,214.0,6.9,20.2,30.4,162.5,1682.0,0.0,1.0
4.7,5.1,75,75.4,214.0,6.9,20.3,30.1,152.5,1681.5,0.0,1.0
4.71,4.56,75,75.4,214.0,6.9,19.0,30.8,189.5,1677.5,0.0,1.0
4.43,4.68,75,75.4,214.0,6.9,19.2,31.7,175.5,1668.0,0.0,1.0
4.7,4.685,75,77.8,214.0,6.9,19.5,30.9,169.0,1668.5,0.0,1.0
4.69,4.805,75,80.8,214.0,7.7,19.4,30.3,144.0,1633.0,0.0,1.0
4.69,4.805,75,80.9,214.0,7.7,19.7,30.5,146.0,1653.5,0.0,1.0
4.69,4.615,75,80.8,214.0,7.7,19.1,30.5,135.5,1628.0,0.0,1.0
4.84,4.53,75,80.9,214.0,7.7,18.7,30.8,141.5,1632.0,0.0,1.0
4.76,4.61,75,80.8,214.0,7.7,19.2,29.3,123.0,1599.5,0.0,1.0
4.78,4.535,80,85.0,214.0,8.6,18.6,29.6,277.5,1454.5,0.0,1.0
4.78,4.535,80,85.0,214.0,8.5,19.0,28.4,277.5,1447.5,0.0,1.0
4.78,4.535,80,85.0,214.0,8.6,19.0,28.7,282.0,1452.0,0.0,1.0
4.78,4.535,80,85.0,214.0,8.5,19.0,29.0,283.5,1453.5,0.0,1.0
4.29,4.4,80,85.0,214.0,8.6,18.0,29.0,250.5,1424.0,0.0,1.0
4.42,4.045,80,85.0,214.0,8.6,18.8,27.8,241.5,1396.0,0.0,1.0
4.42,4.045,80,85.0,214.0,8.6,18.8,27.8,241.5,1396.0,0.0,1.0
4.07,3.8,80,77.0,214.0,8.3,19.7,26.9,262.0,1539.5,0.0,1.0
4.12,3.37,80,75.4,214.0,7.5,20.7,25.4,279.5,1605.0,0.0,1.0
4.82,4.57,55,61.1,216.8,7.2,22.2,29.3,213.0,1259.0,1.0,0.0
4.82,4.57,55,61.1,216.8,7.2,22.2,29.3,213.0,1259.0,1.0,0.0
4.62,4.385,45,48.7,216.8,6.4,22.8,27.8,119.0,1134.5,1.0,0.0
4.18,4.09,60,56.5,216.8,6.5,21.4,29.1,82.5,1509.0,1.0,0.0
4.18,4.09,60,56.5,216.8,6.5,21.4,29.1,82.5,1509.0,1.0,0.0
3.95,3.965,60,56.5,216.8,6.5,21.3,29.0,72.5,1524.0,1.0,0.0
3.95,3.965,60,56.5,216.8,6.5,21.3,29.0,72.5,1524.0,1.0,0.0
3.95,3.965,60,56.5,216.8,6.5,21.3,29.0,72.5,1524.0,1.0,0.0
3.95,3.965,60,56.5,216.8,6.5,21.3,29.0,72.5,1524.0,1.0,0.0
4.46,4.745,80,75.2,216.8,8.2,21.8,27.8,173.0,1563.0,1.0,0.0
4.46,4.745,80,75.2,216.8,8.2,21.8,27.8,173.0,1563.0,1.0,0.0
4.46,4.745,80,75.2,216.8,8.2,21.8,27.8,173.0,1563.0,1.0,0.0
4.4,0.0,80,75.2,216.8,8.2,22.0,28.3,170.5,1561.5,1.0,0.0
4.4,0.0,80,75.2,216.8,8.2,22.0,28.3,170.5,1561.5,1.0,0.0
4.4,0.0,80,75.2,216.8,8.2,22.0,28.3,170.5,1561.5,1.0,0.0
4.4,0.0,80,75.2,216.8,8.2,22.0,28.3,170.5,1561.5,1.0,0.0
4.4,0.0,80,75.2,216.8,8.2,22.0,28.3,170.5,1561.5,1.0,0.0
4.24,4.74,80,75.2,216.8,8.2,23.1,26.8,224.0,1711.0,1.0,0.0
4.24,4.74,80,75.2,216.8,8.2,23.1,26.8,224.0,1711.0,1.0,0.0
4.43,9.975,80,75.2,216.8,8.2,23.3,26.6,213.5,1699.0,1.0,0.0
4.43,9.975,80,75.2,216.8,8.2,23.3,26.6,213.5,1699.0,1.0,0.0
4.43,4.785,80,76.5,216.8,8.5,19.3,29.8,183.5,1676.0,1.0,0.0
4.43,4.785,80,76.5,216.8,8.5,19.3,29.8,183.5,1676.0,1.0,0.0
4.5,4.85,80,76.5,216.8,8.4,20.2,29.4,176.5,1670.0,1.0,0.0
4.58,4.74,80,85.1,214.6,9.4,21.0,29.3,206.5,1277.5,0.0,1.0
4.61,4.535,80,85.1,214.6,9.4,21.4,28.1,215.0,1268.0,0.0,1.0
4.76,0.0,80,85.8,214.6,9.4,21.5,28.4,177.0,1238.5,0.0,1.0
4.76,0.0,80,85.8,214.6,9.4,21.5,28.4,177.0,1238.5,0.0,1.0
4.71,4.83,80,86.6,214.6,9.4,22.0,27.9,187.0,1217.0,0.0,1.0
4.71,4.83,80,86.6,214.6,9.4,22.0,27.9,187.0,1217.0,0.0,1.0
4.53,0.0,80,86.2,214.6,9.4,19.6,29.0,238.0,1225.0,0.0,1.0
4.62,0.0,80,86.2,214.6,9.4,19.8,28.6,222.0,1208.5,0.0,1.0
4.54,0.0,80,86.3,214.6,9.4,20.0,28.3,220.5,1194.0,0.0,1.0
4.51,0.0,80,86.2,214.6,9.4,19.5,28.8,259.0,1190.0,0.0,1.0
4.44,0.0,80,86.3,214.6,9.4,18.3,29.6,233.5,1162.0,0.0,1.0
4.44,0.0,80,86.3,214.6,9.4,18.3,29.6,233.5,1162.0,0.0,1.0
4.14,4.465,80,86.3,214.6,9.4,18.1,30.1,195.5,1140.0,0.0,1.0
4.14,4.465,80,86.2,214.6,9.4,18.2,29.8,203.5,1142.0,0.0,1.0
4.19,4.385,80,86.2,214.6,9.4,17.9,30.3,172.0,1107.5,0.0,1.0
4.19,4.385,80,86.3,214.6,9.4,17.9,30.7,176.5,1112.0,0.0,1.0
4.17,4.245,80,86.3,214.6,9.4,18.3,29.7,154.5,1095.5,0.0,1.0
4.17,4.245,80,86.3,214.6,9.4,18.3,29.7,154.5,1095.5,0.0,1.0
4.2,4.2,80,79.9,214.6,8.5,18.9,29.0,341.0,1342.5,0.0,1.0
4.2,4.2,80,79.9,214.6,8.5,18.9,29.0,341.0,1342.5,0.0,1.0
3.64,4.035,80,79.9,214.6,8.4,19.2,29.2,325.5,1318.0,0.0,1.0
3.64,4.035,80,79.9,214.6,8.4,19.2,29.2,325.5,1318.0,0.0,1.0
4.33,4.85,85,80.1,208.0,7.2,19.5,29.5,33.5,1230.0,0.0,1.0
4.35,4.795,85,80.1,208.0,7.2,19.4,30.0,132.0,1258.0,0.0,1.0
4.26,4.575,85,80.1,208.0,7.2,19.4,29.7,120.0,1247.5,0.0,1.0
4.49,4.06,85,80.6,208.0,7.2,18.1,30.4,168.5,1250.0,0.0,1.0
4.46,4.57,85,80.6,208.0,7.2,19.1,29.1,155.5,1238.0,0.0,1.0
4.28,4.48,85,80.6,208.0,7.2,19.1,29.7,195.5,1254.0,0.0,1.0
4.47,4.52,85,80.6,208.0,7.2,19.6,31.0,136.0,1223.5,0.0,1.0
4.46,4.49,85,80.6,208.0,7.2,19.2,30.0,122.0,1213.5,0.0,1.0
4.26,4.565,85,80.6,208.0,7.2,19.9,29.5,150.0,1221.0,0.0,1.0
4.12,4.855,85,78.0,208.0,7.2,20.7,28.6,167.5,1388.5,0.0,1.0
4.47,5.215,82,78.0,208.0,7.2,22.9,27.8,157.0,1372.0,0.0,1.0
4.47,5.215,82,78.0,208.0,7.2,22.9,27.8,157.0,1372.0,0.0,1.0
4.96,5.365,82,78.0,208.0,7.2,23.3,27.0,142.5,1353.5,0.0,1.0
4.96,5.365,82,78.0,208.0,7.2,23.3,27.0,142.5,1353.5,0.0,1.0
4.39,0.0,82,78.0,208.0,7.2,21.9,27.1,158.0,1355.5,0.0,1.0
4.56,0.0,82,78.0,208.0,7.2,21.2,27.8,345.0,1425.5,0.0,1.0
4.35,0.0,82,78.0,208.0,7.2,21.2,27.6,340.0,1421.0,0.0,1.0
4.55,0.0,82,78.0,208.0,7.2,22.0,27.1,324.5,1409.5,0.0,1.0
4.7,0.0,82,78.0,208.0,7.2,22.6,26.1,250.5,1209.0,0.0,1.0
4.39,0.0,82,78.0,208.0,7.2,22.5,25.7,245.5,1198.0,0.0,1.0
4.4,0.0,82,78.0,208.0,7.2,21.9,26.5,237.0,1192.5,0.0,1.0
4.35,0.0,82,78.0,208.0,7.2,21.6,27.4,226.5,1186.0,0.0,1.0
4.68,0.0,80,78.0,208.0,7.2,21.7,27.8,231.0,1172.0,0.0,1.0
4.31,4.63,75,75.7,208.0,7.2,19.5,28.9,229.5,1151.5,0.0,1.0
4.24,4.57,75,75.7,208.0,7.2,20.6,30.0,250.0,1160.5,0.0,1.0
4.24,4.57,75,75.7,208.0,7.2,20.6,30.0,250.0,1160.5,0.0,1.0
4.46,5.0,75,75.7,208.0,7.2,19.9,29.6,208.0,1124.5,0.0,1.0
4.46,5.0,75,75.7,208.0,7.2,19.9,29.6,208.0,1124.5,0.0,1.0
4.3,4.975,75,75.7,208.0,7.2,19.6,30.1,201.5,1113.0,0.0,1.0
4.08,4.04,70,70.8,208.0,7.2,21.0,28.8,264.0,1401.5,0.0,1.0
4.08,4.04,70,70.8,208.0,7.2,21.0,28.8,264.0,1401.5,0.0,1.0
3.81,4.57,70,68.1,208.0,6.7,23.9,15.1,240.0,1799.0,0.0,1.0
3.81,4.57,70,68.1,208.0,6.7,23.9,15.1,240.0,1799.0,0.0,1.0
4.96,4.81,85,77.3,216.9,7.4,21.4,21.0,128.5,1545.0,1.0,0.0
4.96,4.81,85,77.3,216.9,7.4,21.4,21.0,128.5,1545.0,1.0,0.0
4.72,4.84,85,77.3,216.9,7.4,20.4,19.7,119.0,1543.5,1.0,0.0
4.72,4.84,85,77.3,216.9,7.4,20.4,19.7,119.0,1543.5,1.0,0.0
4.58,4.615,85,77.3,216.9,7.4,20.3,18.3,124.0,1542.0,1.0,0.0
4.58,4.615,85,77.3,216.9,7.4,20.3,18.3,124.0,1542.0,1.0,0.0
4.84,4.85,70,74.4,216.9,7.4,21.2,18.8,147.5,1543.5,1.0,0.0
4.84,4.85,70,74.4,216.9,7.4,21.2,18.8,147.5,1543.5,1.0,0.0
4.76,4.57,75,76.0,216.9,7.4,21.3,20.4,126.0,1536.5,1.0,0.0
4.76,4.57,75,76.0,216.9,7.4,21.3,20.4,126.0,1536.5,1.0,0.0
4.76,4.57,75,76.0,216.9,7.4,21.3,20.4,126.0,1536.5,1.0,0.0
4.86,4.75,80,81.1,216.9,8.3,20.3,19.9,129.5,1538.0,1.0,0.0
4.64,4.45,80,81.1,216.9,8.3,19.1,20.2,139.0,1530.5,1.0,0.0
4.66,4.365,80,81.1,216.9,8.3,18.6,20.9,139.0,1533.5,1.0,0.0
4.84,4.485,80,81.1,216.9,8.3,18.1,17.7,133.0,1525.5,1.0,0.0
4.18,4.725,80,80.1,216.9,8.4,18.7,20.0,158.0,1651.5,1.0,0.0
4.9,4.79,80,80.1,216.9,8.3,20.0,20.5,153.5,1634.5,1.0,0.0
4.76,4.87,78,80.1,216.9,8.3,20.4,19.1,141.0,1618.0,1.0,0.0
4.4,8.17,70,78.3,216.9,8.3,19.5,19.0,212.0,1724.5,1.0,0.0
4.4,8.17,70,78.3,216.9,8.3,19.8,19.8,211.0,1722.5,1.0,0.0
4.61,0.0,70,78.3,216.9,8.4,19.3,17.8,211.5,1722.0,1.0,0.0
4.61,7.185,70,78.3,216.9,8.3,19.1,17.7,211.0,1711.5,1.0,0.0
4.27,4.325,80,79.0,216.9,8.3,20.2,18.3,162.5,1743.5,1.0,0.0
4.27,4.325,80,79.0,216.9,8.3,20.2,18.3,162.5,1743.5,1.0,0.0
4.32,5.16,80,78.6,216.9,7.7,21.2,19.7,181.0,1849.5,1.0,0.0
4.32,5.16,80,78.6,216.9,7.7,21.2,19.7,181.0,1849.5,1.0,0.0
4.32,5.16,80,78.6,216.9,7.7,21.2,19.7,181.0,1849.5,1.0,0.0
4.96,3.995,80,78.6,216.9,7.7,21.8,19.5,180.5,1865.5,1.0,0.0
4.96,3.995,80,78.6,216.9,7.7,21.8,19.5,180.5,1865.5,1.0,0.0
4.96,3.995,80,78.6,216.9,7.7,21.8,19.5,180.5,1865.5,1.0,0.0
4.96,3.995,80,78.6,216.9,7.7,21.8,19.5,180.5,1865.5,1.0,0.0
4.96,3.995,80,78.6,216.9,7.7,21.8,19.5,180.5,1865.5,1.0,0.0
4.97,4.495,70,73.5,216.9,7.3,23.2,17.3,172.0,1529.0,1.0,0.0
4.97,4.495,70,73.5,216.9,7.3,23.2,17.3,172.0,1529.0,1.0,0.0
4.91,4.67,82,76.1,216.9,7.3,22.6,19.2,197.0,1534.0,1.0,0.0
4.34,4.225,82,76.1,216.9,7.3,19.8,19.0,202.5,1532.5,1.0,0.0
4.16,4.3,82,74.8,216.9,6.5,20.5,19.5,255.0,1754.0,1.0,0.0
4.3,4.545,82,74.8,216.9,6.5,21.4,19.8,245.0,1736.5,1.0,0.0
4.27,4.34,82,74.8,216.9,6.5,20.0,21.7,221.5,1725.5,1.0,0.0
4.21,4.425,82,74.8,216.9,6.5,20.4,28.2,234.0,1720.5,1.0,0.0
4.62,4.785,82,74.8,216.9,6.5,22.7,28.6,223.0,1725.0,1.0,0.0
4.5,4.69,82,74.8,216.9,6.5,22.4,28.0,215.5,1711.5,1.0,0.0
4.54,4.89,82,74.8,216.9,6.5,21.6,27.6,181.0,1616.5,1.0,0.0
4.49,4.68,82,74.8,216.9,6.5,21.2,30.1,175.5,1621.5,1.0,0.0
4.49,4.68,82,74.8,216.9,6.5,21.2,30.1,175.5,1621.5,1.0,0.0
4.26,4.515,70,74.8,216.9,6.5,22.1,29.4,165.5,1609.5,1.0,0.0
4.34,8.7,70,72.2,216.9,6.6,30.9,25.9,320.5,1881.0,1.0,0.0
4.34,8.7,70,72.2,216.9,6.6,30.9,25.9,320.5,1881.0,1.0,0.0
4.74,4.6,80,84.7,219.0,10.6,20.5,30.0,205.5,1106.5,0.0,1.0
4.72,4.855,80,84.7,219.0,10.6,19.2,30.2,235.0,1106.0,0.0,1.0
4.44,0.0,80,84.7,219.0,10.6,19.1,29.6,245.5,1106.0,0.0,1.0
4.12,4.83,80,82.0,219.0,8.6,19.7,28.4,282.5,1299.5,0.0,1.0
4.51,4.89,80,82.0,219.0,8.6,20.7,28.1,264.5,1275.0,0.0,1.0
4.54,4.655,80,82.0,219.0,8.6,21.4,27.2,245.5,1265.5,0.0,1.0
4.7,4.865,80,82.0,219.0,8.6,22.2,29.6,238.5,1257.0,0.0,1.0
4.46,4.52,80,82.0,219.0,8.6,22.5,26.9,226.0,1225.0,0.0,1.0
4.4,4.425,80,82.0,219.0,8.6,23.0,25.6,170.0,1185.5,0.0,1.0
4.4,4.425,80,82.0,219.0,8.6,23.0,25.6,170.0,1185.5,0.0,1.0
4.82,4.675,80,86.1,219.0,9.2,21.6,25.2,235.5,1065.5,0.0,1.0
4.82,4.675,80,86.1,219.0,9.2,21.6,25.2,235.5,1065.5,0.0,1.0
4.29,0.0,80,86.1,219.0,9.2,20.1,27.1,220.0,1110.5,0.0,1.0
4.29,0.0,80,86.1,219.0,9.2,20.1,27.1,220.0,1110.5,0.0,1.0
4.29,0.0,80,86.1,219.0,9.2,20.1,27.1,220.0,1110.5,0.0,1.0
4.19,4.665,80,86.1,219.0,9.2,20.5,27.1,288.5,1333.5,0.0,1.0
4.19,4.665,80,86.1,219.0,9.2,20.5,27.1,288.5,1333.5,0.0,1.0
4.1,4.94,80,85.2,219.0,8.2,21.3,26.3,261.0,1427.0,0.0,1.0
4.32,4.155,80,74.7,211.0,7.5,21.6,26.9,61.0,1440.5,0.0,1.0
4.14,4.63,80,73.9,211.0,7.5,21.9,27.2,109.0,1537.0,0.0,1.0
4.55,0.0,80,73.9,211.0,7.5,22.5,27.9,99.5,1534.5,0.0,1.0
4.2,4.885,80,73.9,211.0,7.5,22.3,27.6,114.0,1593.0,0.0,1.0
4.54,4.825,80,73.9,211.0,7.5,22.8,28.6,105.0,1573.5,0.0,1.0
4.64,4.555,80,73.9,211.0,7.5,22.3,29.6,101.0,1566.5,0.0,1.0
4.27,4.26,80,73.9,211.0,7.5,22.1,29.5,122.0,1557.5,0.0,1.0
4.11,4.505,80,73.1,211.0,6.2,23.5,29.1,159.0,1608.0,0.0,1.0
4.34,4.79,80,73.2,211.0,6.2,24.1,28.3,211.5,1615.0,0.0,1.0
4.42,4.575,80,73.2,211.0,6.2,24.6,29.4,211.5,1610.0,0.0,1.0
4.42,4.575,80,73.1,211.0,6.2,24.4,29.0,222.0,1614.5,0.0,1.0
4.39,4.335,80,73.1,211.0,6.2,24.2,28.6,180.0,1586.0,0.0,1.0
4.39,4.335,80,73.1,211.0,6.2,24.2,28.6,180.0,1586.0,0.0,1.0
4.44,4.84,80,73.6,211.0,6.2,27.6,27.4,149.0,1557.5,0.0,1.0
4.44,4.84,80,73.6,211.0,6.2,27.6,27.4,149.0,1557.5,0.0,1.0
4.54,5.11,85,78.6,208.0,7.5,24.0,30.3,133.0,1403.0,0.0,1.0
4.54,5.11,85,80.3,208.0,7.5,24.2,30.6,132.5,1409.5,0.0,1.0
4.54,0.0,85,81.1,208.0,7.3,23.8,32.1,255.5,1622.0,0.0,1.0
4.28,0.0,85,79.2,241.0,6.7,24.6,28.7,233.5,1549.0,0.0,1.0
4.49,0.0,85,79.2,241.0,6.7,25.3,30.1,229.0,1527.5,0.0,1.0
4.3,0.0,85,79.2,241.0,6.7,24.0,30.0,215.0,1516.5,0.0,1.0
4.48,0.0,85,79.2,218.5,6.7,24.2,29.1,225.5,1561.5,0.0,1.0
4.92,0.0,85,82.4,218.5,8.7,25.0,28.6,170.0,1416.0,0.0,1.0
4.92,0.0,85,82.4,218.5,8.7,24.9,28.5,174.0,1409.5,0.0,1.0
4.97,0.0,85,82.4,218.5,8.7,25.3,29.7,314.5,1463.5,0.0,1.0
4.74,0.0,85,82.4,218.5,8.7,23.7,29.5,299.0,1438.5,0.0,1.0
4.98,0.0,85,84.1,218.5,8.7,24.0,30.1,261.0,1323.5,0.0,1.0
4.79,0.0,85,84.1,218.5,8.7,22.9,30.7,249.0,1308.5,0.0,1.0
4.72,0.0,85,84.1,218.5,8.7,21.7,30.5,227.0,1285.0,0.0,1.0
4.81,0.0,85,84.1,218.5,8.7,21.4,31.1,174.5,1127.0,0.0,1.0
4.56,0.0,85,84.1,218.5,8.7,19.3,33.1,167.5,1120.5,0.0,1.0
4.03,0.0,85,82.1,218.5,8.7,19.9,30.8,260.0,1497.5,0.0,1.0
4.58,4.48,85,82.9,218.5,9.6,20.4,30.1,180.5,1366.5,0.0,1.0
4.31,4.305,85,82.9,218.5,9.6,20.1,30.6,179.0,1359.5,0.0,1.0
4.31,4.305,85,82.9,218.5,9.6,20.1,30.6,179.0,1359.5,0.0,1.0
4.27,0.0,80,82.9,218.5,9.6,20.3,30.5,145.0,1381.5,0.0,1.0
4.24,4.435,80,82.9,218.5,9.6,20.2,30.1,177.0,1536.0,0.0,1.0
3.82,0.0,80,81.6,218.5,9.6,20.1,29.6,167.0,1667.5,0.0,1.0
3.82,0.0,80,81.6,218.5,9.6,20.1,29.6,167.0,1667.5,0.0,1.0
3.82,0.0,80,81.6,218.5,9.6,20.1,29.6,167.0,1667.5,0.0,1.0
4.5,4.66,85,86.2,212.0,10.8,20.8,28.9,80.5,985.0,0.0,1.0
4.94,5.02,85,86.2,212.0,10.9,22.3,28.3,249.5,1043.0,0.0,1.0
4.75,4.94,85,86.3,212.0,10.8,21.6,29.5,245.5,1028.0,0.0,1.0
4.75,4.94,85,86.3,212.0,10.8,21.6,29.5,245.5,1028.0,0.0,1.0
4.82,4.725,80,86.3,212.0,9.9,20.3,31.3,241.0,1029.0,0.0,1.0
4.44,4.68,80,86.2,212.0,9.9,20.3,30.3,233.0,1021.0,0.0,1.0
4.43,4.62,80,86.3,212.0,8.5,24.6,26.3,250.5,1131.5,0.0,1.0
4.46,4.715,80,87.9,212.0,10.7,20.2,28.8,209.5,1119.0,0.0,1.0
4.46,4.715,80,87.9,212.0,10.7,20.2,28.8,209.5,1119.0,0.0,1.0
4.36,3.81,80,87.9,212.0,10.7,20.6,27.8,219.0,1117.5,0.0,1.0
4.36,3.81,80,87.9,212.0,10.7,20.6,27.8,219.0,1117.5,0.0,1.0
3.31,4.335,80,85.2,212.0,11.0,21.5,26.9,266.0,1332.0,0.0,1.0
4.3,4.27,85,80.1,211.3,7.6,20.6,28.0,57.0,1425.5,0.0,1.0
4.12,4.53,85,80.1,211.3,7.6,21.3,27.3,212.5,1617.0,0.0,1.0
4.5,4.505,85,80.1,211.3,7.6,22.0,27.1,202.5,1602.0,0.0,1.0
4.42,4.515,85,80.1,211.3,7.6,21.8,27.2,189.0,1591.0,0.0,1.0
4.42,4.435,85,80.1,211.3,7.6,20.8,28.4,192.5,1589.0,0.0,1.0
4.42,4.435,85,80.1,211.3,7.6,20.8,29.0,194.0,1598.5,0.0,1.0
4.16,4.32,85,80.1,211.3,7.6,21.2,27.5,206.5,1596.5,0.0,1.0
4.07,4.295,85,80.5,211.3,7.6,20.7,27.3,229.5,1723.0,0.0,1.0
4.81,4.835,85,86.0,211.3,7.9,21.8,27.0,196.0,1626.0,0.0,1.0
4.81,4.835,85,86.0,211.3,7.9,21.8,27.0,196.0,1626.0,0.0,1.0
4.7,5.335,85,86.0,211.3,7.9,24.3,25.4,187.0,1616.0,0.0,1.0
4.7,5.335,85,86.0,211.3,7.9,24.3,25.4,187.0,1616.0,0.0,1.0
4.64,0.0,85,86.0,211.3,7.9,24.0,24.7,213.0,1619.0,0.0,1.0
4.56,0.0,85,86.0,211.3,7.9,23.5,25.6,405.0,1688.0,0.0,1.0
4.72,0.0,85,86.0,211.3,7.9,22.7,24.4,228.0,1299.0,0.0,1.0
4.72,0.0,85,86.0,211.3,7.9,22.7,24.4,228.0,1299.0,0.0,1.0
4.19,4.695,85,83.2,213.0,6.3,19.5,28.1,169.0,1234.0,0.0,1.0
4.9,5.08,85,86.5,213.0,7.1,20.3,28.4,129.0,1027.5,0.0,1.0
4.38,4.85,85,86.5,213.0,7.1,20.3,27.4,107.0,1009.5,0.0,1.0
4.54,4.99,85,86.5,213.0,7.1,20.2,27.5,101.0,1002.5,0.0,1.0
4.72,6.99,80,86.5,213.0,7.1,20.6,27.8,125.5,972.0,0.0,1.0
4.72,6.99,80,86.5,213.0,7.1,20.6,27.8,125.5,972.0,0.0,1.0
4.07,4.405,80,80.5,213.0,7.1,19.0,29.7,112.0,1109.5,0.0,1.0
4.03,4.31,80,80.5,213.0,7.1,19.4,28.3,79.5,1082.5,0.0,1.0
4.03,4.31,80,80.5,213.0,7.1,19.4,28.3,79.5,1082.5,0.0,1.0
4.11,4.41,80,80.5,213.0,7.1,20.5,27.9,113.5,1270.0,0.0,1.0
3.6,4.225,80,75.3,213.0,6.5,22.4,25.1,213.5,1709.5,0.0,1.0
3.6,4.225,80,75.3,213.0,6.5,22.4,25.1,213.5,1709.5,0.0,1.0
4.53,4.685,60,56.7,213.0,6.4,26.0,28.6,108.5,1623.0,1.0,0.0
4.53,4.685,60,56.7,213.0,6.4,26.0,28.6,108.5,1623.0,1.0,0.0
4.7,5.175,80,76.5,213.0,6.4,24.3,27.3,208.5,1675.0,1.0,0.0
4.36,9.16,80,76.5,213.0,6.4,24.7,26.1,223.0,1673.0,1.0,0.0
4.36,9.16,80,76.5,213.0,6.4,24.7,26.1,223.0,1673.0,1.0,0.0
4.57,10.46,80,76.5,213.0,6.4,24.2,25.9,189.0,1635.5,1.0,0.0
4.57,10.46,80,76.5,213.0,6.4,24.2,25.9,189.0,1635.5,1.0,0.0
4.18,9.995,80,75.4,213.0,6.4,20.8,28.7,261.5,1844.0,1.0,0.0
4.18,9.995,80,75.4,213.0,6.4,20.8,28.7,261.5,1844.0,1.0,0.0
4.33,4.505,80,75.4,213.0,6.4,20.8,27.8,224.5,1817.0,1.0,0.0
4.33,4.505,80,75.4,213.0,6.4,20.8,27.8,224.5,1817.0,1.0,0.0
4.88,4.72,80,80.2,213.0,7.2,22.1,28.8,142.0,1393.0,1.0,0.0
4.88,4.72,80,80.2,213.0,7.2,22.1,28.8,142.0,1393.0,1.0,0.0
4.65,4.455,85,85.4,213.0,7.2,21.3,29.7,116.0,1390.5,1.0,0.0
4.65,4.455,85,85.4,213.0,7.2,21.3,29.7,116.0,1390.5,1.0,0.0
4.65,4.455,85,85.4,213.0,7.2,21.3,29.7,116.0,1390.5,1.0,0.0
4.36,9.06,70,72.1,213.0,7.2,21.3,28.6,161.0,1385.5,1.0,0.0
4.36,9.06,70,72.1,213.0,7.2,21.3,28.6,161.0,1385.5,1.0,0.0
4.18,4.075,80,72.6,213.0,7.2,22.4,27.1,91.0,1338.5,1.0,0.0
4.18,4.075,80,72.6,213.0,7.2,22.4,27.1,91.0,1338.5,1.0,0.0
3.86,4.085,80,68.9,213.0,6.0,22.4,26.1,200.0,1685.0,1.0,0.0
3.86,4.085,80,68.9,213.0,6.0,22.4,26.1,200.0,1685.0,1.0,0.0
3.86,4.085,80,68.9,213.0,6.0,22.4,26.1,200.0,1685.0,1.0,0.0
3.86,4.085,80,68.9,213.0,6.0,22.4,26.1,200.0,1685.0,1.0,0.0
3.86,4.085,65,70.6,213.0,6.5,22.0,26.6,236.0,1560.0,1.0,0.0
3.86,4.085,65,70.6,213.0,6.5,22.0,26.6,236.0,1560.0,1.0,0.0
3.86,4.085,65,70.6,213.0,6.5,22.0,26.6,236.0,1560.0,1.0,0.0
3.86,4.085,65,70.6,213.0,6.5,22.0,26.6,236.0,1560.0,1.0,0.0
4.04,7.895,65,68.9,213.0,6.0,22.4,25.3,243.0,1685.0,1.0,0.0
4.04,7.895,65,68.9,213.0,6.0,22.4,25.3,243.0,1685.0,1.0,0.0
4.04,7.895,65,68.9,213.0,6.0,22.4,25.3,243.0,1685.0,1.0,0.0
4.4,8.235,65,68.9,213.0,6.0,22.7,24.7,177.0,1604.0,1.0,0.0
4.4,8.235,65,68.9,213.0,6.0,22.7,24.7,177.0,1604.0,1.0,0.0
4.46,4.63,80,79.3,212.4,7.6,20.2,29.6,198.0,1173.0,0.0,1.0
4.46,4.63,80,79.3,212.4,7.6,20.2,29.6,198.0,1173.0,0.0,1.0
4.48,4.59,80,79.3,212.4,7.6,20.9,30.2,193.5,1175.0,0.0,1.0
4.47,4.38,80,79.3,212.4,7.6,20.9,29.9,189.0,1169.5,0.0,1.0
4.22,4.145,80,77.9,212.4,7.6,19.7,29.2,177.5,1152.5,0.0,1.0
4.22,4.145,80,77.9,212.4,7.6,19.7,29.2,177.5,1152.5,0.0,1.0
4.13,4.195,80,77.9,212.4,7.6,19.8,30.1,203.5,1333.5,0.0,1.0
4.13,4.195,80,77.9,212.4,7.6,19.8,30.1,203.5,1333.5,0.0,1.0
4.2,4.305,80,77.9,212.4,7.6,21.0,30.3,204.5,1326.0,0.0,1.0
4.39,4.515,80,77.9,212.4,7.6,21.5,30.0,188.5,1305.5,0.0,1.0
4.39,4.515,80,77.9,212.4,7.6,21.5,30.0,188.5,1305.5,0.0,1.0
4.62,4.6,80,77.9,212.4,7.6,21.9,29.8,204.5,1316.0,0.0,1.0
4.54,4.575,80,77.9,212.4,7.6,23.3,28.6,145.0,1262.5,0.0,1.0
4.54,4.575,80,77.9,212.4,7.6,23.3,28.6,145.0,1262.5,0.0,1.0
4.53,4.355,80,78.9,212.4,7.6,23.1,27.1,129.0,1078.5,0.0,1.0
4.69,5.155,80,78.9,212.4,7.6,24.4,27.4,262.0,1090.0,0.0,1.0
4.43,4.935,80,78.9,212.4,7.6,22.8,28.8,262.5,1074.0,0.0,1.0
